path,category,exists,metaExists,guid,sha256,serializedReferrerCount,serializedReferrers,deleteAuthorized
Assets/NTSD/Sprite/UIPanels/FootFirend.png,UIPanels,False,False,,,0,,False
Assets/NTSD/Sprite/UIPanels/FootSelf.png,UIPanels,False,False,,,0,,False
Assets/NTSD/Sprite/UIPanels/FRAME.bmp,UIPanels,True,True,e2cf1572830d4bc4ab4f70cc1ea533a1,2E01CA01F19A416A8FD8A750E85D2A389102BED803D718D0867C005F4453DA6C,0,,False
Assets/NTSD/Sprite/UIPanels/FRAME.png,UIPanels,True,True,a2d5a298911be5f46835dab8c0232a26,28EA5DF1844C7DA413FB69A76346AABB75EDD57352370388BCB66F5FD5EEF71B,0,,False
Assets/NTSD/Sprite/UIPanels/FRAME3.png,UIPanels,True,True,9f4904aadb4543a4c87ba46d18633791,4614F974CDF02519ED3F1EEEDF2FBB38DBD7FE51228453A526DDA8670C1A833B,0,,False
Assets/NTSD/Sprite/UIPanels/health_green.png,UIPanels,True,True,a3fd519f974f280429ffd02c7abb8214,79586EC5EDA7C13D6379FA5EB336FCF2408A865983935F232337C596FF2B5EB5,0,,False
Assets/NTSD/Sprite/UIPanels/health_red.png,UIPanels,True,True,9afe1fe4e773412488f46fedbf47568d,2158B54AE581C49B4351F0E990D291F91DA9BBF6F42348CAA06BE619AC4F8D80,0,,False
Assets/NTSD/Sprite/UIPanels/how_many_computer_players_1.png,UIPanels,True,True,fb5919754b4573645b98293c17197d32,EFFFBE7DB42B71A2470AD50005490BBC7760CCA0F974A90C128AA302F476F104,0,,False
Assets/NTSD/Sprite/UIPanels/HP-Xu.png,UIPanels,True,True,8169844346b6b2040aa9b40db4de6101,BBA8BB5486331AC1B57330F41B86530747495154EBDF023EDE7BE9355D3E3EE0,1,Assets/NTSD/Scene/NTSD_Battle.unity,False
Assets/NTSD/Sprite/UIPanels/HP.png,UIPanels,True,True,8b94b34686af0b844a865593d7dbcd87,531478F9E61C74E66A9DA0EF72F8643B15B3E2AA3E482EAF5F837D220DCCA857,1,Assets/NTSD/Scene/NTSD_Battle.unity,False
Assets/NTSD/Sprite/UIPanels/HP_bg.png,UIPanels,True,True,a0ace5a8564f3c94ea0291d47f4d2850,DF2865AE7E44F99D72E83E6EBF4FA183797EA8B0480C29C03BDF4355B593DC76,0,,False
Assets/NTSD/Sprite/UIPanels/HP_shi.png,UIPanels,True,True,b8c86b693fb31104e8e8b67029dd017b,6DFBF5D2DE45F48642EFC7D8A37795DC22B4EEC665177DB42C27C3AB43A0643C,0,,False
Assets/NTSD/Sprite/UIPanels/HP_xu.png,UIPanels,True,True,c04ab4c1897f22341adf5a03e3b2f6c8,DEB4D988BF58C7C81760A91788838CB63941397541128B88709A13A5A90BBFFF,0,,False
Assets/NTSD/Sprite/UIPanels/LF2_CURSOR.bmp,UIPanels,True,True,57cabb8a6628ead4eaf08a3fc53cb84d,F989370CA924D35C2488133A282AF7E01A49A432E9E79679A14B7E0A3B0367B7,0,,False
Assets/NTSD/Sprite/UIPanels/LF2_CURSOR2.bmp,UIPanels,True,True,fdcd490a979c4194d92cb9b6159bcf85,4B1EB18F9203C27B676F1AEA182690143B9FB375477879E1A80CBEA01B3E045D,0,,False
Assets/NTSD/Sprite/UIPanels/loading.png,UIPanels,True,True,9b74bb584773327409b6d2342bd660e2,020FA6877B4F2847DB862B2618657ADD017A70A9FDDB71E056355098F55A8E4A,1,Assets/NTSD/Scene/NTSD_Menu.unity,False
Assets/NTSD/Sprite/UIPanels/Logo.png,UIPanels,True,True,e74e7937fbd5c6c419753924202416c7,00F8213AFA50D3BC45056B7DE504500E77328FE2B2C89594444932F728684F86,1,ProjectSettings/ProjectSettings.asset,False
Assets/NTSD/Sprite/UIPanels/LOSE_DEAD.bmp,UIPanels,True,True,6ab66ab1db07fee4db7ad607cf8345dc,E11993B696C308B7D25B583D14FAC4EFED1C25001BB89B5B2732D07B403BF503,0,,False
Assets/NTSD/Sprite/UIPanels/MENU_CLIP.bmp,UIPanels,True,True,2d26e80a06ad130458091a93e15636fd,F7D488ADDE0921688B06634A7720B579A516C4D4D4167F4B1D9795D90FE7E919,0,,False
Assets/NTSD/Sprite/UIPanels/MENU_CLIP2.bmp,UIPanels,True,True,dea213160e021ba4aacb36c0039f16cf,F0FA63098E8F899E120E7F5C94AB34EE4368BBFD131C344678FDA78CF22E8DE4,0,,False
Assets/NTSD/Sprite/UIPanels/MENU_CLIP2.png,UIPanels,True,True,afbd0bb2618b1f04e8434c679cd477a5,41FBEB9C25571E464C7570F7D26C614E07D2C3FB8D780D315C9DF7BA9DCD1562,1,Assets/NTSD/Scene/NTSD_Menu.unity,False
Assets/NTSD/Sprite/UIPanels/MENU_CLIP3.bmp,UIPanels,True,True,1398cae0e6261b44885037567501ece5,AE8BDCEAF83C084DC5C02BD5CFEBA63D7C6F516324CB007A0228E67AFD983859,0,,False
Assets/NTSD/Sprite/UIPanels/MENU_CLIP4.bmp,UIPanels,True,True,ea338f597c2b65b4ca886cdc05f869a7,899B7C0C2DF84925FDD7503F6390FF605ED455409C75E274CF37B7A5BD49B105,0,,False
Assets/NTSD/Sprite/UIPanels/mode_select.png,UIPanels,True,True,0b70858fcef33844c9bb440417ce393e,9A89DB2E8A22B2082F66A8AD43A2E2F09FED4784A8A3E0D497BD0C436F00A16B,1,Assets/NTSD/Scene/NTSD_Menu.unity,False
Assets/NTSD/Sprite/UIPanels/MP.png,UIPanels,True,True,a73cbf7ec97b5c34b9e6ff7b51fec7c1,D4E0706B82F221CCEC25C9C3DF15BF9AE57F4C158389AEFDB1FCB5AEED17EA45,1,Assets/NTSD/Scene/NTSD_Battle.unity,False
Assets/NTSD/Sprite/UIPanels/mp_blue.png,UIPanels,True,True,42b1529df1151f14ba284fed5cf478c8,8327A8272DC0D919F80FC4A9643D7C96C2F12C1328CD5645227DEE62383070CA,0,,False
Assets/NTSD/Sprite/UIPanels/NTSD_MP_Back_Simple_671x5.png,UIPanels,True,True,b5d28d8640e14cf4cb7ccf282cc614f3,B62CADB3C167CF4BAF61933100A0C5A6148BEE6E7B2CABAAB19DE93241ED64CC,0,,False
Assets/NTSD/Sprite/UIPanels/NTSD_MP_Fill_Simple_671x5.png,UIPanels,True,True,1eb3808a9ad549046ba7bcade27ccf97,FC0C44562FE0F09D51B316F16AE20CAA2334E7306D68334A8138BF0DFD480666,0,,False
Assets/NTSD/Sprite/UIPanels/NTSD_MP_Frame_Simple_674x11.png,UIPanels,True,True,c2191b30879321a4cb8d3f8aed88bb95,7430043873B8ED5A5AAF921F178ED43D14B7101DD0E16761D4A28B08ABEFA333,0,,False
Assets/NTSD/Sprite/UIPanels/NTSD_Title.png,UIPanels,True,True,dec0c1724ed50cd4c81e0202d9bf20da,767599C7A1FC5729A8C8AD7027C26E3B410B372703E559E85124DD261131724F,1,Assets/NTSD/Scene/NTSD_Menu.unity,False
Assets/NTSD/Sprite/UIPanels/PAUSE.bmp,UIPanels,True,True,5b013258cd0fffb4eaf50a8b84eaffcd,04D46ED38D2D879EE3578C68D28E2B3CA2BB659877D9F88C4629ECB135674AE7,0,,False
Assets/NTSD/Sprite/UIPanels/Random.png,UIPanels,True,True,4d48d81e81179994c8ccf7daa5a7c546,3EDC811383017F0A4B6C6505DB1FC137229C43CD1342C56AE2AEEB276421E0FE,1,Assets/NTSD/Config/GameConfig/GameConfig.asset,False
Assets/NTSD/Sprite/UIPanels/Red_Box.png,UIPanels,True,True,fb48a0bdba5d23f4e8d48f9ca2390ece,DEC5F0AF248E92431F1ADF82CDA46883CA86882B77C67C83086FB1E723444E89,1,Assets/NTSD/Scene/NTSD_Menu.unity,False
Assets/NTSD/Sprite/UIPanels/Red_Box2.png,UIPanels,True,True,31df601cb95298649960529c5dfe3672,8FDD0D5E0C4D291EADBB61744B10A2A2D03B00A963C8BC3109516CFEB0B88BF2,0,,False
Assets/NTSD/Sprite/UIPanels/RFACE.bmp,UIPanels,True,True,74243145732e223479dfd5fc3e2657d3,82B08E456673701148844E4BA66DA9DE98653DE4C40B3EC1BC1BB016C9D65C88,0,,False
Assets/NTSD/Sprite/UIPanels/SCORE_BOARD1.bmp,UIPanels,True,True,da56fd1d9d7c89644b22760b624a5465,0586FCFF82366B6DF6E826A9C9DABA9C8A4529205F3EA2452A386D6DD2D7D039,0,,False
Assets/NTSD/Sprite/UIPanels/SCORE_BOARD2.bmp,UIPanels,True,True,a0ee902532e29e846b1816ddff2f078f,67320354F34E271668B54901D33D05AC0E45AFEA194553D6E2A5D82BAD163898,0,,False
Assets/NTSD/Sprite/UIPanels/SCORE_BOARD3.bmp,UIPanels,True,True,cec5ee6b45fd4a545b28e665d1a5c710,967F6844E10E87433AAFA667A57BC92035DA825FAFE9A97F085C4C29692DF981,0,,False
Assets/NTSD/Sprite/UIPanels/SCORE_BOARD4.bmp,UIPanels,True,True,b8a861dabce60d94bb46a7118d6cbe61,3073FFCD42AD9B47C7B57D3DD526E66C199E8C1BD889BF54FD96F971424BF238,0,,False
Assets/NTSD/Sprite/UIPanels/select_bg.png,UIPanels,True,True,f8c6f08f282684146ac3537911debec3,7264C056F63A7FAF84D7432B0C8736BB7F36C75389199B293F1C64BCB522A4FE,0,,False
Assets/NTSD/Sprite/UIPanels/selectmode_bg.png,UIPanels,True,True,9390d33f90031f0498aa03a907530627,DCECAC7E7A5A2A348E0CBCA80CDF8AA5115A0AF7DE05D60DD31D032ED945582C,1,Assets/NTSD/Scene/NTSD_Menu.unity,False
Assets/NTSD/Sprite/UIPanels/SHADOW1.bmp,UIPanels,True,True,6f8c76e36f3c5e94b873d13e1ee69d86,2A00D64A3B18E79E14EED9BD248A59C5D3013653DF7C1910A4B6A89A4EE6E806,0,,False
Assets/NTSD/Sprite/UIPanels/SLOGAN.bmp,UIPanels,True,True,7d1cb9f35b33afe40976be12f4dbbe76,C5A8EE288BC61BE3AAD9D95FFE2E13D52619DFEFED3661C1D837D05B32362CD1,0,,False
Assets/NTSD/Sprite/UIPanels/SPARK.bmp,UIPanels,True,True,08b500759a4996543a133adf62360771,E11C8104824BE415CD66E844DBBE49B48E1E6EA5735880669E45182C34F77306,0,,False
Assets/NTSD/Sprite/UIPanels/SPARK_preview.png,UIPanels,False,False,,,0,,False
Assets/NTSD/Sprite/UIPanels/white_box.png,UIPanels,True,True,912b40d9d1d0b594f957dd5581d7c066,762739636D6E10DC7844F112A7CB3DF3889B4C9344D25F43F76DBE270D018340,1,Assets/NTSD/Scene/NTSD_Menu.unity,False
Assets/NTSD/Sprite/UIPanels/white_box2.png,UIPanels,True,True,1d0e63ef5f80a7e4288c3d5b2136fab7,3EB4EC8553B80C2ED89ACCC832489EE9A8C35BA2EF9F90E0529471FB4826D1B6,1,Assets/NTSD/Scene/NTSD_Menu.unity,False
Assets/NTSD/Sprite/UIPanels/WIN_ALIVE.bmp,UIPanels,True,True,17f403cb8a87b2541bd19745419a50d2,41674121DD608C31F01DC196AB5100DB5B4ECEBBF7E217E0CD02CB52706B216D,0,,False
Assets/NTSD/Sprite/UIPanels/WIN_DEAD.bmp,UIPanels,True,True,2536fddc89df9f04fb53c47dac2e73d9,7BC633A6CB2DF05AE10AA4D1F94998B9F38EC34B4ECF6406A698F4511491F430,0,,False
Assets/NTSD/Sprite/XueYuan/academy.png,XueYuan,True,True,2a5fb4ecfa5345b4a82dd5d98e9dc83c,BF2B4F43E66DA21EDD40F217CD812933F4F65D7093D3AE61CCACAF7FE05CC792,0,,False
Assets/NTSD/Sprite/XueYuan/academy2.png,XueYuan,True,True,da1dc60c01aff7149829d3c1db86581e,9AE120DBAF6D80FD01364F226ADB5A8F078807402EA36486910088A929F520CC,0,,False
Assets/NTSD/Sprite/XueYuan/academy3.png,XueYuan,True,True,41fed504aa6cf844da3315f7fe27d088,7F43DBDC5637E6CE412B7EA7923B7E00F84ADD86437693239DD483B3EBA62421,0,,False
Assets/NTSD/Sprite/XueYuan/academy4.png,XueYuan,True,True,29ba541e39889704d8365b911fef56ef,8E907AC48AF52DB3F94AD7B1A3B399275244297C148BC0EB64223D173846F68F,0,,False
Assets/NTSD/Sprite/XueYuan/academy5.png,XueYuan,True,True,016e7301cf16a0245be42c86819b8dcb,EF45A5E2C518F5B849568388AD24DB3587A11CA6B78B9EA0E7A5CF0B0B05FBA2,0,,False
Assets/NTSD/Sprite/XueYuan/s.png,XueYuan,True,True,04bffa57fa05fe44e8b259e1ba07141a,AD48144F300AD706ACABA743AC4B60AB8A883C130435E8A9D601355579C9D2B6,1,Assets/NTSD/Prefabs/Common/Shadow.prefab,False
